MKOA WA SIMIYU,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Nkoma,156,Ng'wamagulyati,,3.6,1,,,2.0,2.0,4.0,106,2,108
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Nkoma,157,Ng'wangimu,,0.0,,1,,1.0,1.0,2.0,77,1,78
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Nkoma,158,Nkoma Chini,,1.5,1,,,2.0,1.5,3.5,56,1,57
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Nkoma,159,Nkoma Mjini B,,0.0,,,,0.0,3.0,3.0,30,2,32
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Dasina,160,Mhande,,0.0,1,,,0.0,2.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Dasina,161,Dasina Kisimani ,,2.4,1,,,2.0,2.0,4.0,105,2,107
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Dasina,162,Dasina Kisimani B,,,,1,,1.0,1.0,2.0,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Dasina,163,Mwabasabi,,1.5,1,,,0.0,2.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Dasina,164,Mwabasabi B,,,,1,,1.0,1.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Dasina,165,Mwambiti,,2.1,1,,,0.0,2.0,2.0,56,1,57
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Gambasingu,166,Mwakubilinga,,0.0,1,,,2.0,2.0,4.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Gambasingu,167,Mbesi,,0.0,1,,,2.5,1.5,4.0,161,3,164
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Gambasingu,168,Mwabasambo,,1.2,1,,,2.5,1.5,4.0,51,1,52
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Gambasingu,169,Mwabasambo B,,1.1,,1,,1.0,1.0,2.0,69,1,70
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Gambasingu,170,Nshenu,,0.0,,,,0.0,2.0,2.0,110,2,112
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Gambasingu,171,Isiga,,1.1,1,,,2.0,2.0,4.0,92,1,93
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ng'wang'wita,172,Sagida,,0.0,,1,,1.0,1.0,2.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ng'wang'wita,173,Bukangilija,,2.0,1,,,0.0,2.0,2.0,49,1,50
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ng'wang'wita,174,Busulwa,,1.9,1,,,2.0,1.5,3.5,72,2,74
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ng'wang'wita,175,Mwabusungu,,1.9,1,,,2.0,2.0,4.0,84,2,86
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ng'wang'wita,176,Bubandwa,,0.8,1,,,0.0,2.0,2.0,62,1,63
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Musoma,177,Mwanjegeli,,1.6,1,,,0.0,2.0,2.0,85,1,86
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Musoma,178,Isageng'he,,4.3,1,,,2.0,2.0,4.0,92,2,94
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Musoma,179,Sakayi,,0.0,1,,,2.0,2.0,4.0,105,2,107
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Mwambagwa ,180,Memea,,2.0,1,,,2.5,1.5,4.0,113,2,115
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Mwambagwa ,181,Ikungulyang'halanga,,0.0,1,,,2.0,2.0,4.0,106,2,108
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Mwambagwa ,182,Mwambwagwa Mashariki,,0.0,1,,,0.0,2.0,2.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ntagwasa ,183,Butalwasuru,,1.1,,1,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ntagwasa ,184,Lalago,,2.4,,,,0.0,1.0,1.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ntagwasa ,185,Buliashi,,1.4,1,,,2.0,2.0,4.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Nkoma,Ntagwasa ,186,Morogoro,,1.8,,1,,1.0,1.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Nyamalapa,187,Mahelelo,,0.8,1,,,2.0,1.5,3.5,83,1,84
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Nyamalapa,188,Nyamiselya,,0.0,1,,,2.5,1.5,4.0,99,2,101
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Nyamalapa,189,Igoma,,0.3,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Kimali,190,Nyamirundi,,1.3,1,,,2.0,2.0,4.0,108,2,110
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Kimali,191,Bupandagila,,0.0,1,,,2.0,2.0,4.0,38,2,40
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Itilima,192,Mbesi,,0.0,1,,,2.5,1.5,4.0,99,1,100
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Itilima,193,Inala,,0.8,1,,,2.5,1.5,4.0,81,1,82
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Itilima,194,Mwamanga,,1.3,,1,,0.0,3.0,3.0,72,1,73
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Itilima,195,Itilima,,0.0,,,,0.0,3.0,3.0,55,1,56
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Bunamhala Mbugani,196,Nyasosi,,1.4,1,,,2.0,1.5,3.5,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Bunamhala Mbugani,197,Ng'wang'wilu,,1.8,1,,,0.0,2.0,2.0,50,2,52
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Bunamhala Mbugani,198,Mahelelo,,1.0,,,,1.0,1.0,2.0,105,2,107
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Bunamhala Mbugani,199,Mwamapigi,,0.0,1,,,0.0,2.0,2.0,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Isakang'hwale,200,Ibindo,,0.0,,1,,1.0,1.0,2.0,50,2,52
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Isakang'hwale,201,Itongo,,1.5,1,,,0.0,2.0,2.0,105,2,107
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Isakang'hwale,202,Isakang'hwale,,0.0,1,,,2.0,1.5,3.5,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Isakang'hwale,203,Bunamhala Mbugani,,0.0,,1,,1.0,1.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Nyamalapa,Isakang'hwale,204,Lingeka,,1.3,1,,,0.0,2.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Mitobo,205,Walagida,,3.6,1,,,2.5,1.5,4.0,77,2,79
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Mitobo,206,Langula,,1.9,,1,,0.0,3.0,3.0,97,2,99
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Mitobo,207,Mbesi,,1.9,1,,,2.0,1.5,3.5,96,1,97
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Mitobo,208,Mwasindimu,,2.0,1,,,0.0,3.0,3.0,121,2,123
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Budalabujiga,209,Mwakisandu,,0.0,,1,,1.0,1.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Budalabujiga,210,Mwabalagi,,3.1,1,,,0.0,2.0,2.0,72,1,73
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Mwakatale,211,Bubale,,0.0,1,1,,0.0,3.0,3.0,74,1,75
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Mwabasabi,212,Sagida,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Mwabasabi,213,Busolwamhilya,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Budalabujiga,Mwabasabi,214,Mbesi,,1.3,1,,,1.5,1.5,3.0,51,1,52
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Nanga,215,Ng'wabuki,,2.3,1,,,2.0,2.0,4.0,122,2,124
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Chinamili,216,Ng'wamhango,,0.0,,,,1.5,1.5,3.0,38,2,40
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Chinamili,217,Ng'wanungu,,0.8,1,1,,0.0,3.5,3.5,89,2,91
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Chinamili,218,Ng'wampogota,,1.5,1,,,2.0,2.0,4.0,112,2,114
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Chinamili,219,Ng'wang'halanga,,0.0,1,,,2.0,2.0,4.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Chinamili,220,Nsalala,,1.5,1,,,2.0,2.0,4.0,86,1,87
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Senani,221,Ikungulyaza,,2.9,1,,,2.0,2.0,4.0,90,2,92
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Senani,222,Nyaumata,,3.3,,1,,1.0,1.0,2.0,85,1,86
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Senani,223,Kiyunguyungu,,2.3,1,,,0.0,2.0,2.0,92,2,94
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Senani,224,Nambalo,,0.0,1,,,2.0,2.0,4.0,105,2,107
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Sali,225,Bushushiga,,0.7,1,1,,0.0,3.5,3.5,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Sali,226,Idubilo,,0.0,1,1,,0.0,3.5,3.5,105,2,107
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Sali,227,Kilabela,,1.5,1,,,2.0,2.0,4.0,63,1,64
Simiyu,Itilima,Itilima DC,Itilima,Chinamili,Sali,228,Ng'wabuyunge,,2.1,1,,,2.0,2.0,4.0,62,1,63
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Lagangabilili,229,Ilugala,,0.0,1,,,2.0,2.0,4.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Isengwa,230,Nghale,,0.0,1,,,2.0,1.5,3.5,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Isengwa,231,Ibumba,,0.0,,1,,1.0,1.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Nguno,232,Mwamakumbo,,0.0,1,,,2.0,1.5,3.5,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Nguno,233,Ibelambasa,,0.0,1,,,0.0,2.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Nguno,234,Mwakonda,,2.5,1,,,2.0,1.5,3.5,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Lali,235,Mwakapongo,,2.0,1,,,2.0,2.0,4.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Lali,236,Ndolelezi,,0.0,1,,,2.0,2.0,4.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Lali,237,Sigilu,,0.0,1,,,0.0,2.0,2.0,83,1,84
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Ng'hesha Kanadi,238,Mwabugenge,,0.0,1,,,2.0,2.0,4.0,116,2,118
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Ng'hesha Kanadi,239,Ng'hesha,,0.0,,1,,1.0,1.0,2.0,119,2,121
Simiyu,Itilima,Itilima DC,Itilima,Lagangabilili,Ng'hesha Kanadi,240,Ndolelezi,,4.5,1,,,0.0,2.0,2.0,175,1,176
Simiyu,Itilima,Itilima DC,Itilima,Migato,Shishani,241,Heleni,,0.0,,,,0.0,2.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Migato,Shishani,242,Thomas,,0.0,1,,,2.0,2.0,4.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Migato,Shishani,243,Kigulu,,0.0,,1,,1.0,1.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Migato,Shishani,244,Zege,,0.0,1,,,0.0,2.0,2.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Migato,Shishani,245,Shishani,,4.0,1,,,2.0,1.5,3.5,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Migato,Shishani,246,Italeigunguhu,,6.3,1,,,2.0,2.0,4.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Migato,Shishani,247,Small Shiashani,,0.0,,1,,1.0,1.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Migato,Shishani,248,Kaswalala,,0.0,,,,0.0,2.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Migato,Mwanhunda,249,Bulyashi,,1.9,,1,,1.0,1.0,2.0,77,1,78
Simiyu,Itilima,Itilima DC,Itilima,Migato,Mwanhunda,250,Ntobo,,2.0,1,,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Migato,Mwanhunda,251,Ngando,,0.0,,1,,1.0,1.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Migato,Mwanhunda,252,Ilujaminzi,,2.2,,,,0.0,2.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Migato,Migato,253,Mwajege,,5.7,1,,,2.0,2.0,4.0,79,1,80
Simiyu,Itilima,Itilima DC,Itilima,Migato,Migato,254,Ngubu,,1.5,1,,,2.0,1.5,3.5,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Migato,Migato,255,Bukingwaminzi,,0.0,1,,,2.0,1.5,3.5,64,1,65
Simiyu,Itilima,Itilima DC,Itilima,Migato,Simiyu ,256,Sakule,,0.0,1,,,2.5,1.5,4.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Migato,Simiyu ,257,Simiyu B,,0.0,,1,,0.0,3.5,3.5,92,2,94
Simiyu,Itilima,Itilima DC,Itilima,Migato,Simiyu ,258,Ng'wamayala,,0.0,,1,,1.0,1.0,2.0,98,2,100
Simiyu,Itilima,Itilima DC,Itilima,Migato,Longalombogo ,259,Makomelo,,2.3,,1,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Migato,Longalombogo ,260,Kong'okongo,,2.1,,,,0.0,2.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Migato,Longalombogo ,261,Mwasolo,,2.7,1,,,2.0,2.0,4.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Migato,Longalombogo ,262,Itagwasa,,3.1,,1,,1.0,1.0,2.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Migato,Longalombogo ,263,Kigulu,,0.0,,,,0.0,2.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Madilana,264,Madilana B,,0.0,1,,,2.0,2.0,4.0,130,2,132
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Madilana,265,Mwababili,,1.2,1,,,1.5,1.5,3.0,90,1,91
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Madilana,266,Kiluluma,,0.0,,1,,1.0,1.0,2.0,98,1,99
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Madilana,267,Dusala,,3.1,,,,0.0,2.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Mhunze,268,Ng'wankali,,1.3,1,,,0.0,2.0,2.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Mhunze,269,Mwakilyoma,,1.3,,1,,1.0,1.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Mhunze,270,Mtakuja,,0.0,,,,0.0,2.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Mhunze,271,Kigwa,,0.9,1,,,2.0,2.0,4.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Ngando,272,Matumbi,,0.0,,1,,1.0,1.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Ngando,273,Dusara,,2.0,1,,,0.0,2.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Ngando,274,Jabutwa,,0.0,,1,,1.0,1.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Ngando,275,Ng'wakabundi,,0.0,1,,,0.0,2.0,2.0,77,2,79
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Ng'wabulugu,276,Ng'wabulugu,,3.0,1,,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Ng'wabulugu,277,Nambalo,,0.0,,1,,1.0,1.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Ng'wabulugu,278,Mwasahani,,2.4,1,,,0.0,2.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Mhunze,Ng'wabulugu,279,Mwamdekela,,0.0,1,,,2.0,2.0,4.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Nangale,280,Nangale,,0.0,,1,,0.0,3.5,3.5,67,1,68
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Nangale,281,Sutwa,,2.1,1,,,2.0,1.5,3.5,77,1,78
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Nangale,282,Ng'wamayenze,,1.5,1,,,2.5,1.5,4.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Nangale,283,Madukani,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ng'wanyiTanga,284,Ng'wangimu,,0.0,,1,,1.0,1.0,2.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ng'wanyiTanga,285,Kisabo,,0.4,1,,,0.0,3.0,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ng'wanyiTanga,286,Ng'waludeleka,,0.0,1,,,2.0,1.5,3.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ng'wanyiTanga,287,Ilaba,,1.5,1,,,2.0,2.0,4.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ndolelezi,288,Nyabubele,,1.1,1,,,2.5,1.5,4.0,116,2,118
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ndolelezi,289,Mwamabuli,,0.0,1,,,2.5,1.5,4.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ndolelezi,290,Mwapembele,,1.7,,1,,0.0,3.5,3.5,64,1,65
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ndolelezi,291,Songambele,,3.7,,1,,0.0,3.5,3.5,67,1,68
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ng'waogama,292,Ngeng'wambula,,0.0,1,,,2.5,1.5,4.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ng'waogama,293,Ng'wamalili,,2.0,1,,,0.0,2.0,2.0,72,2,74
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ng'waogama,294,Ngongwa,,0.0,,1,,1.0,1.0,2.0,84,2,86
Simiyu,Itilima,Itilima DC,Itilima,Ndolelezi,Ng'waogama,295,Matalambiti,,0.0,,,,0.0,3.0,3.0,52,1,53
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Mwakilangi,296,Bujumilike,,1.0,1,,,2.0,1.5,3.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Mwakilangi,297,Mwagalu,,2.0,,,,0.0,2.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Mwakilangi,298,Mwakilangi,,2.5,1,,,2.0,2.0,4.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Isengwa,299,Ibushi,,0.0,1,,,2.0,1.5,3.5,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Isengwa,300,Nyamhela,,1.5,,1,,1.0,1.0,2.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Isengwa,301,Nkongolo,,1.4,,,,0.0,2.0,2.0,53,1,54
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,302,Inogu A,,0.5,1,,,2.0,1.5,3.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,303,Ng'wang'halanga B,,1.1,,1,,1.0,1.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,304,Ng'wang'halanga A,,0.0,,,,0.0,2.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,305,Inogu B,,0.8,1,,,2.0,2.0,4.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,306,Mwamtemi,,0.0,1,,,2.0,1.5,3.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,307,Mwawande,,0.6,,1,,1.0,1.0,2.0,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,308,Mwakinda,,2.1,1,,,0.0,2.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,309,Ididi,,0.0,,1,,1.0,1.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Kinang'weli,310,Isolo,,0.8,1,,,0.0,2.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Mwagimagi,311,Luguli A,,0.6,,1,,1.0,1.0,2.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Mwagimagi,312,Luguli B,,3.0,,,,0.0,3.0,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Mwagimagi,313,Mwagimagi Chini,,0.0,1,,,2.0,2.0,4.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Lalang'ombe,314,Njiapanda,,0.6,1,,,2.0,1.5,3.5,52,1,53
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Lalang'ombe,315,Isadukilo,,1.0,,1,,1.0,1.0,2.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Lalang'ombe,316,Igwata,,0.0,,,,0.0,3.0,3.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Kinang'weli,Lalang'ombe,317,Itula,,1.9,1,,,2.0,2.0,4.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Luguru,318,Itilima,,2.1,1,,,2.0,1.5,3.5,95,2,97
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,319,Ngorongoro,,2.8,,1,,1.0,1.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,320,Walwa,,0.0,,1,,1.0,1.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,321,Ikungulipu,,0.0,1,,,0.0,2.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,322,Mwakimisha,,0.0,1,,,2.0,1.5,3.5,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,323,Nsalala,,0.0,,1,,1.0,1.0,2.0,77,2,79
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,324,Sagida,,3.6,1,,,0.0,2.0,2.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,325,Mwakapagalale,,1.6,1,,,2.0,1.5,3.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,326,Kasili,,2.9,,1,,1.0,1.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Ikungulipu,327,Silago,,1.6,1,,,0.0,2.0,2.0,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Itubilo,328,Chuli,,0.8,,1,,1.0,1.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Itubilo,329,Mwaumisisi,,0.0,,,,0.0,2.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Itubilo,330,Mwabayanda,,0.7,1,,,2.0,2.0,4.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Inalo,331,Mwaumalagabu,,0.0,1,,,2.0,2.0,4.0,102,2,104
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Inalo,332,Mwandu,,3.6,1,,,2.0,2.0,4.0,182,4,186
Simiyu,Itilima,Itilima DC,Itilima,Luguru,Inalo,333,Ilaba,,1.7,1,,,2.0,2.0,4.0,106,4,110
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Kidula,334,Mwasubuya,,1.0,,1,,1.0,1.0,2.0,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Kidula,335,Mwamanyili,,2.5,,,,0.0,2.0,2.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Kidula,336,Kisesa,,0.8,1,,,2.0,1.5,3.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Kidula,337,Mbita,,0.0,1,,,2.0,2.0,4.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Kidula,338,Kilabela,,2.1,,1,,1.0,1.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Kidula,339,Nyambogo,,1.6,,,,0.0,2.0,2.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Sunzula,340,Mwabayanda,,0.6,1,,,2.0,1.5,3.5,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Sunzula,341,Mwansanga,,0.0,,1,,1.0,1.0,2.0,77,2,79
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Sunzula,342,Luguli,,1.3,,,,0.0,2.0,2.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Sunzula,343,Nyakiding'ha,,0.0,,1,,1.0,1.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Sunzula,344,Mwagamasa,,0.0,,,,0.0,2.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Ng'hesha Itilima,345,Ng'hesha,,1.2,1,,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Ng'hesha Itilima,346,Sato,,0.0,1,,,2.0,1.5,3.5,54,1,55
